Name,Platform,Year,Rank,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Mini Ninjas,PS3,2009,5282,0.14,0.16,0.0,0.06,0.35000000000000003
Mini Ninjas,Wii,2009,5105,0.17,0.17,0.0,0.04,0.37
Mini Ninjas,X360,2009,5964,0.12,0.14,0.0,0.03,0.29
Mini-Yonku GB: Let's & Go!!,GB,1997,5156,0.0,0.0,0.37,0.0,0.37
Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,1996,2298,0.0,0.0,0.9,0.0,0.9
MiniCopter: Adventure Flight,Wii,2007,13354,0.04,0.0,0.0,0.0,0.05
Minna de Dokusho: Keatai Shousetsu Desu,PSP,2008,15362,0.0,0.0,0.02,0.0,0.02
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",DS,2008,14001,0.0,0.0,0.04,0.0,0.04
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,2009,13525,0.0,0.0,0.04,0.0,0.04
Minna no Chizu,PSP,2006,13927,0.0,0.0,0.04,0.0,0.04
Minna no Chizu 2,PSP,2007,15122,0.0,0.0,0.02,0.0,0.02
Minna no Conveni,DS,2010,16152,0.0,0.0,0.01,0.0,0.01
Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,2006,12465,0.0,0.0,0.06,0.0,0.06
Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,2006,8598,0.0,0.0,0.16,0.0,0.16
Minna no Ennichi,3DS,2012,12941,0.0,0.0,0.05,0.0,0.05
Minna no Golf Jou Vol.1,PSP,2007,14481,0.0,0.0,0.03,0.0,0.03
Minna no Joushiki Ryoku TV,Wii,2008,11700,0.0,0.0,0.08,0.0,0.08
Minna no Sukkiri,PSP,2009,12687,0.0,0.0,0.06,0.0,0.06
Minna to Issho,PSV,2011,15932,0.0,0.0,0.02,0.0,0.02
Minna to Kimi no Piramekino!,DS,2010,12841,0.0,0.0,0.05,0.0,0.05
Minority Report: Everybody Runs,GBA,2002,13967,0.03,0.01,0.0,0.0,0.04
Minority Report: Everybody Runs,GC,2002,10577,0.08,0.02,0.0,0.0,0.1
Minority Report: Everybody Runs,PS2,2002,4779,0.2,0.15,0.0,0.05,0.41000000000000003
Minority Report: Everybody Runs,XB,2002,10814,0.07,0.02,0.0,0.0,0.1
Minute to Win It,DS,2010,9863,0.11,0.0,0.0,0.01,0.12
Minute to Win It,Wii,2010,6503,0.25,0.0,0.0,0.02,0.26
Minute to Win It,X360,2011,5625,0.30000000000000004,0.0,0.0,0.02,0.32
Miracle Girls Festival,PSV,2015,12855,0.0,0.0,0.05,0.0,0.05
Mirror's Edge,PC,2009,12705,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,PS3,2008,1790,0.31,0.59,0.02,0.22,1.1400000000000001
Mirror's Edge,X360,2008,1738,0.51,0.51,0.01,0.13,1.17
Mirror's Edge Catalyst,PC,2016,13102,0.01,0.03,0.0,0.01,0.05
Mirror's Edge Catalyst,PS4,2016,5663,0.1,0.14,0.02,0.06,0.32
Mirror's Edge Catalyst,XOne,2016,8862,0.08,0.05,0.0,0.02,0.15
Mischief Makers,N64,1997,4534,0.25,0.06,0.07,0.06,0.43
Misshitsu no Sacrifice,PSP,2010,15977,0.0,0.0,0.02,0.0,0.02
Missile Command,2600,1980,545,2.56,0.17,0.0,0.03,2.76
Missile Command,PS,1999,4315,0.25,0.17,0.0,0.03,0.45
Mission Runway,DS,2008,11603,0.07,0.01,0.0,0.01,0.08
Mission: Impossible,N64,1997,1730,0.74,0.38,0.02,0.03,1.17
Mission: Impossible,PS,1999,3847,0.29,0.2,0.0,0.03,0.52
Mission: Impossible - Operation Surma,GBA,2003,13785,0.03,0.01,0.0,0.0,0.04
Mission: Impossible - Operation Surma,GC,2004,15893,0.01,0.0,0.0,0.0,0.02
Mission: Impossible - Operation Surma,PS2,2003,6178,0.14,0.11,0.0,0.04,0.28
Mission: Impossible - Operation Surma,XB,2003,9457,0.1,0.03,0.0,0.0,0.13
Mister Mosquito,PS2,2001,6218,0.05,0.04,0.17,0.01,0.28
Mister Slime,DS,2008,12860,0.05,0.0,0.0,0.0,0.05
Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,DS,2007,12294,0.0,0.0,0.06,0.0,0.06
Miyako,PSP,2010,15552,0.0,0.0,0.02,0.0,0.02
Miyako: Awayuki no Utage,PSP,2012,16099,0.0,0.0,0.01,0.0,0.01
Mobil 1 Rally Championship,PS,2000,9934,0.07,0.04,0.0,0.01,0.12
Mobile Light Force 2,PS2,2002,10201,0.05,0.04,0.0,0.01,0.11
Mobile Suit Gundam,PS,1995,4381,0.0,0.0,0.42,0.03,0.45
Mobile Suit Gundam,SAT,1995,4701,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003
Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,12459,0.0,0.0,0.06,0.0,0.06
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,10407,0.0,0.0,0.11,0.0,0.11
Mobile Suit Gundam Battlefield Record U.C.0081,PS3,2009,6877,0.0,0.0,0.24,0.0,0.24
Mobile Suit Gundam Seed,PS2,2003,7196,0.0,0.0,0.22,0.0,0.22
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,2005,8157,0.0,0.0,0.18,0.0,0.18
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,2006,4042,0.0,0.0,0.49,0.0,0.49
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004,12318,0.03,0.02,0.0,0.01,0.06
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007,9752,0.0,0.0,0.12,0.0,0.12
Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996,6255,0.0,0.0,0.28,0.0,0.28
Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,SAT,1996,7578,0.0,0.0,0.2,0.0,0.2
Mobile Suit Gundam Side Story III: Sabakareshi Mono,SAT,1997,8906,0.0,0.0,0.15,0.0,0.15
Mobile Suit Gundam Side Story: Missing Link,PS3,2014,9770,0.0,0.0,0.12,0.0,0.12
Mobile Suit Gundam version 2.0,PS,1996,5032,0.0,0.0,0.36,0.02,0.38
Mobile Suit Gundam: Climax U.C.,PS2,2006,6964,0.0,0.0,0.23,0.0,0.23
Mobile Suit Gundam: Crossfire,PS3,2006,7527,0.06,0.0,0.14,0.01,0.2
Mobile Suit Gundam: Encounters in Space,PS2,2003,2853,0.05,0.04,0.61,0.01,0.72
Mobile Suit Gundam: Extreme VS Force,PSV,2015,8466,0.0,0.0,0.16,0.0,0.16
Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014,5071,0.0,0.0,0.38,0.0,0.38
Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,1801,0.12,0.1,0.88,0.03,1.1400000000000001
Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002,5006,0.0,0.0,0.38,0.0,0.38
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000,3518,0.0,0.0,0.54,0.04,0.5700000000000001
Mobile Suit Gundam: Gundam vs. Gundam,PSP,2008,4618,0.0,0.0,0.42,0.0,0.42
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,2009,4696,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004,12546,0.03,0.02,0.0,0.01,0.06
Mobile Suit Gundam: Journey to Jaburo,PS2,2000,2934,0.16,0.13,0.36,0.04,0.7000000000000001
Mobile Suit Gundam: Lost War Chronicles,PS2,2002,4897,0.0,0.0,0.39,0.0,0.39
Mobile Suit Gundam: MS Sensen 0079,Wii,2007,10163,0.0,0.0,0.11,0.0,0.11
Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012,13862,0.0,0.0,0.04,0.0,0.04
Mobile Suit Gundam: One Year War,PS2,2005,4485,0.0,0.0,0.44,0.0,0.44
Mobile Suit Gundam: Perfect One Year War,PS,1997,8942,0.0,0.0,0.14,0.01,0.15
Mobile Suit Gundam: Zeonic Front,PS2,2001,4544,0.09,0.07,0.25,0.02,0.43
Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003,3211,0.0,0.0,0.63,0.0,0.63
Mobile Suit Z-Gundam,PS,1997,5196,0.0,0.0,0.34,0.02,0.36
ModNation Racers,PS3,2010,1804,0.5,0.41000000000000003,0.06,0.16,1.13
ModNation Racers,PSP,2010,3702,0.11,0.27,0.02,0.14,0.54
Model * Oshare Audition: Dream Girl,3DS,2013,11860,0.0,0.0,0.07,0.0,0.07
Modnation Racers: Road Trip,PSV,2012,5431,0.17,0.12,0.0,0.05,0.34
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,16302,0.0,0.0,0.01,0.0,0.01
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008,15917,0.0,0.0,0.02,0.0,0.02
Moe Star: Moeru Toudai Eigojuku,DS,2008,15668,0.0,0.0,0.02,0.0,0.02
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007,6265,0.0,0.0,0.27,0.0,0.27
Mojo!,PS2,2003,9055,0.07,0.05,0.0,0.02,0.14
Mojo!,XB,2003,14765,0.02,0.01,0.0,0.0,0.03
Momotaro Douchuuki,SAT,1997,9512,0.0,0.0,0.13,0.0,0.13
Momotarou Dentetsu 11,GC,2002,11644,0.0,0.0,0.07,0.0,0.08
Momotarou Dentetsu 11,PS2,2002,4282,0.0,0.0,0.46,0.0,0.46
Momotarou Dentetsu 12,PS2,2003,5281,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003
Momotarou Dentetsu 15,PS2,2005,7162,0.0,0.0,0.22,0.0,0.22
Momotarou Dentetsu 16,PS2,2006,7351,0.0,0.0,0.21,0.0,0.21
Momotarou Dentetsu 16,Wii,2007,10485,0.0,0.0,0.1,0.0,0.1
Momotarou Dentetsu 20-Shuunen,DS,2008,5596,0.0,0.0,0.32,0.0,0.32
Momotarou Dentetsu 7,PS,1997,2606,0.0,0.0,0.74,0.05,0.79
Momotarou Dentetsu DS: Tokyo & Japan,DS,2007,5407,0.0,0.0,0.34,0.0,0.34
Momotarou Dentetsu Happy,SNES,1996,5683,0.0,0.0,0.32,0.0,0.32
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,2010,11764,0.0,0.0,0.07,0.0,0.07
Momotarou Dentetsu V,PS,1999,4191,0.0,0.0,0.44,0.03,0.47000000000000003
Momotarou Dentetsu World,DS,2010,7933,0.0,0.0,0.19,0.0,0.19
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,2001,4073,0.0,0.0,0.49,0.0,0.49
Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,2010,11102,0.0,0.0,0.09,0.0,0.09
MonHun Nikki: Poka Poka Ailu Mura,PSP,2010,3343,0.0,0.0,0.6000000000000001,0.0,0.6000000000000001
MonHun Nikki: Poka Poka Ailu Mura G,PSP,2011,5706,0.0,0.0,0.31,0.0,0.31
Monaco Grand Prix,N64,1999,13741,0.03,0.01,0.0,0.0,0.04
Monkey Hero,PS,1998,11675,0.04,0.03,0.0,0.0,0.08
Monkey Island: Special Edition Collection,PC,2011,8219,0.0,0.14,0.0,0.04,0.17
Monkey Island: Special Edition Collection,PS3,2011,10151,0.0,0.08,0.0,0.03,0.11
Monkey Island: Special Edition Collection,X360,2011,12405,0.0,0.05,0.0,0.01,0.06
Monkey Madness: Island Escape,DS,2010,16161,0.01,0.0,0.0,0.0,0.01
Monkey Mischief! Party Time,Wii,2008,10551,0.09,0.0,0.0,0.01,0.1
Monopoly,DS,2010,6185,0.16,0.1,0.0,0.03,0.28
Monopoly,N64,1999,7414,0.17,0.04,0.0,0.0,0.21
Monopoly,PC,1994,655,1.49,0.81,0.0,0.1,2.39
Monopoly,PS,1997,1252,1.18,0.27,0.0,0.05,1.51
Monopoly,PS2,2008,4548,0.21,0.16,0.0,0.05,0.43
Monopoly,PS3,2008,5255,0.25,0.06,0.0,0.04,0.36
Monopoly,Wii,2008,898,0.87,0.85,0.0,0.2,1.92
Monopoly,X360,2008,3377,0.34,0.2,0.0,0.06,0.6000000000000001
Monopoly Collection,Wii,2011,10853,0.02,0.07,0.0,0.01,0.09
Monopoly Party,GC,2002,9592,0.1,0.03,0.0,0.0,0.13
Monopoly Party,PS2,2002,3946,0.25,0.19,0.0,0.06,0.51
Monopoly Party,XB,2002,8047,0.14,0.04,0.0,0.01,0.18
Monopoly Streets,PS3,2010,4744,0.16,0.18,0.0,0.07,0.41000000000000003
Monopoly Streets,Wii,2010,2726,0.24,0.44,0.0,0.08,0.76
Monopoly Streets,X360,2010,6123,0.16,0.1,0.0,0.03,0.28
Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,2009,4720,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003
Monster 4X4: World Circuit,Wii,2006,2348,0.81,0.0,0.01,0.07,0.89
Monster 4x4: Masters of Metal,GC,2003,13080,0.04,0.01,0.0,0.0,0.05
Monster 4x4: Masters of Metal,PS2,2003,6109,0.14,0.11,0.0,0.04,0.28
Monster 4x4: Stunt Racer,Wii,2009,7854,0.18,0.0,0.0,0.01,0.19
Monster Band,DS,2008,13186,0.04,0.0,0.0,0.0,0.05
Monster Bomber,DS,2006,16281,0.01,0.0,0.0,0.0,0.01
Monster Force,GBA,2002,14012,0.03,0.01,0.0,0.0,0.04
Monster Garage,XB,2004,12399,0.05,0.01,0.0,0.0,0.06
Monster Guardians,GBA,2001,14201,0.0,0.0,0.03,0.0,0.03
Monster High 13 Wishes,3DS,2013,15703,0.0,0.02,0.0,0.0,0.02
Monster High 13 Wishes,WiiU,2013,14821,0.02,0.0,0.0,0.0,0.03
Monster High: Ghoul Spirit,DS,2011,2155,0.72,0.17,0.0,0.07,0.96
Monster High: Ghoul Spirit,Wii,2011,3597,0.44,0.08,0.0,0.04,0.56
Monster High: New Ghoul in School,3DS,2015,13956,0.0,0.03,0.0,0.0,0.04
Monster High: New Ghoul in School,PS3,2015,12107,0.0,0.06,0.0,0.01,0.07
Monster High: New Ghoul in School,Wii,2015,14322,0.0,0.03,0.0,0.0,0.03
Monster High: New Ghoul in School,X360,2015,13881,0.0,0.04,0.0,0.0,0.04
Monster House,DS,2006,8672,0.14,0.01,0.0,0.01,0.16
Monster House,GBA,2006,11249,0.06,0.02,0.0,0.0,0.09
Monster House,GC,2006,9165,0.11,0.03,0.0,0.0,0.14
Monster House,PS2,2006,9045,0.07,0.05,0.0,0.02,0.14
Monster Hunter,PS2,2004,3999,0.11,0.08,0.28,0.03,0.5
Monster Hunter 4,3DS,2013,384,0.0,0.0,3.44,0.0,3.44
Monster Hunter 4 Ultimate,3DS,2014,309,0.67,0.49,2.62,0.11,3.89
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015,9186,0.0,0.0,0.14,0.0,0.14
Monster Hunter Freedom,PSP,2005,1451,0.24,0.04,1.03,0.04,1.35
Monster Hunter Freedom 2,PS3,2011,3961,0.0,0.0,0.5,0.0,0.5
Monster Hunter Freedom 2,PSP,2007,596,0.37,0.27,1.75,0.18,2.58
Monster Hunter Freedom 3,PSP,2010,215,0.0,0.0,4.87,0.0,4.87
Monster Hunter Freedom Unite,PSP,2008,162,0.47000000000000003,0.5700000000000001,4.13,0.34,5.5
Monster Hunter Frontier Online,X360,2010,9541,0.0,0.0,0.13,0.0,0.13
Monster Hunter Frontier Online: Forward 1,X360,2011,14711,0.0,0.0,0.03,0.0,0.03
Monster Hunter Frontier Online: Forward 2,X360,2011,14867,0.0,0.0,0.03,0.0,0.03
Monster Hunter Frontier Online: Season 10,X360,2011,14537,0.0,0.0,0.03,0.0,0.03
Monster Hunter Frontier Online: Season 9.0,X360,2010,13968,0.0,0.0,0.04,0.0,0.04
Monster Hunter G,PS2,2005,7006,0.0,0.0,0.23,0.0,0.23
Monster Hunter G,Wii,2009,6748,0.0,0.0,0.25,0.0,0.25
Monster Hunter Tri,3DS,2011,537,0.46,0.29,1.96,0.07,2.79
Monster Hunter Tri,Wii,2009,720,0.67,0.41000000000000003,1.05,0.11,2.25
Monster Hunter Tri,WiiU,2012,2852,0.26,0.19,0.22,0.04,0.72
Monster Hunter X,3DS,2015,415,0.25,0.19,2.7800000000000002,0.04,3.26
Monster Jam,DS,2007,9174,0.13,0.0,0.0,0.01,0.14
Monster Jam,PC,2007,16357,0.01,0.0,0.0,0.0,0.01
Monster Jam,PS2,2007,6860,0.12,0.09,0.0,0.03,0.24
Monster Jam,Wii,2007,8503,0.15,0.0,0.0,0.01,0.16
Monster Jam,X360,2007,7600,0.18,0.0,0.0,0.02,0.2
Monster Jam: Maximum Destruction,GBA,2002,10526,0.07,0.03,0.0,0.0,0.1
Monster Jam: Maximum Destruction,GC,2002,13386,0.04,0.01,0.0,0.0,0.05
Monster Jam: Maximum Destruction,PS2,2002,3108,0.32,0.25,0.0,0.08,0.65
Monster Jam: Path of Destruction,DS,2010,5067,0.35000000000000003,0.0,0.0,0.02,0.38
Monster Jam: Path of Destruction,PS3,2010,6784,0.21,0.02,0.0,0.02,0.24
Monster Jam: Path of Destruction,PSP,2010,11316,0.07,0.0,0.0,0.01,0.08
Monster Jam: Path of Destruction,Wii,2010,3622,0.5,0.02,0.0,0.03,0.56
Monster Jam: Path of Destruction,X360,2010,9881,0.11,0.0,0.0,0.01,0.12
Monster Jam: Urban Assault,DS,2008,4892,0.37,0.0,0.0,0.03,0.39
Monster Jam: Urban Assault,PS2,2008,9601,0.06,0.05,0.0,0.02,0.13
Monster Jam: Urban Assault,PSP,2008,11227,0.08,0.0,0.0,0.01,0.09
Monster Jam: Urban Assault,Wii,2008,4646,0.39,0.0,0.0,0.03,0.42
Monster Kingdom: Jewel Summoner,PSP,2006,14059,0.0,0.0,0.04,0.0,0.04
Monster Lab,DS,2008,9071,0.12,0.01,0.0,0.01,0.14
Monster Lab,PS2,2008,10174,0.05,0.04,0.0,0.01,0.11
Monster Lab,Wii,2008,5666,0.28,0.02,0.0,0.02,0.32
Monster Madness: Battle for Suburbia,X360,2007,10046,0.1,0.0,0.0,0.01,0.11
Monster Madness: Grave Danger,PS3,2008,12304,0.05,0.01,0.0,0.01,0.06
Monster Mayhem: Build and Battle,DS,2009,14913,0.02,0.0,0.0,0.0,0.02
Monster Mayhem: Build and Battle,Wii,2009,14854,0.02,0.0,0.0,0.0,0.03
Monster Racers,DS,2009,11901,0.05,0.0,0.02,0.0,0.07
Monster Rancher,PS,1997,2052,0.12,0.08,0.74,0.07,1.01
Monster Rancher 2,PS,1998,1987,0.19,0.13,0.66,0.07,1.05
Monster Rancher 3,PS2,2001,5187,0.11,0.09,0.14,0.03,0.36
Monster Rancher 4,PS2,2003,5370,0.08,0.06,0.19,0.02,0.34
Monster Rancher Advance 2,GBA,2002,16129,0.01,0.0,0.0,0.0,0.01
Monster Rancher Battle Card: Episode II,PS,2000,11921,0.04,0.03,0.0,0.0,0.07
Monster Rancher DS,DS,2008,9384,0.08,0.0,0.05,0.01,0.13
Monster Rancher EVO,PS2,2005,10578,0.02,0.02,0.05,0.01,0.1
Monster Rancher Hop-A-Bout,PS,2000,14295,0.02,0.01,0.0,0.0,0.03
Monster Strike 3DS,3DS,2015,2411,0.0,0.0,0.86,0.0,0.86
Monster Tale,DS,2011,12203,0.06,0.0,0.0,0.0,0.07
Monster Truck Madness,GBA,2003,9660,0.09,0.03,0.0,0.0,0.12
Monster Truck Madness 64,N64,1999,5887,0.24,0.06,0.0,0.0,0.30000000000000004
Monster Trucks,GBA,2004,3338,0.43,0.16,0.0,0.01,0.6000000000000001
Monster Trucks DS,DS,2005,11598,0.07,0.0,0.0,0.01,0.08
Monster Trucks Mayhem,Wii,2009,4737,0.39,0.0,0.0,0.02,0.41000000000000003
Monster Trux Arenas: Special Edition,Wii,2007,13535,0.04,0.0,0.0,0.0,0.04
Monster Trux Offroad,Wii,2007,15854,0.01,0.0,0.0,0.0,0.02
Monster! Bass Fishing,GBA,2003,13028,0.04,0.01,0.0,0.0,0.05
Monsters vs. Aliens,DS,2009,3912,0.33,0.13,0.0,0.05,0.51
Monsters vs. Aliens,PC,2009,14630,0.01,0.01,0.0,0.0,0.03
Monsters vs. Aliens,PS2,2009,7920,0.11,0.0,0.0,0.08,0.19
Monsters vs. Aliens,PS3,2009,5811,0.21,0.06,0.0,0.03,0.31
Monsters vs. Aliens,Wii,2009,6543,0.14,0.09,0.0,0.03,0.26
Monsters vs. Aliens,X360,2009,8367,0.12,0.03,0.0,0.01,0.17
"Monsters, Inc.",GBA,2001,1093,0.59,0.9500000000000001,0.03,0.1,1.67
"Monsters, Inc.",PS2,2002,5689,0.15,0.12,0.0,0.04,0.32
"Monsters, Inc. Scream Arena",GC,2002,5110,0.29,0.07,0.0,0.01,0.37
"Monsters, Inc. Scream Team",PS,2001,3573,0.31,0.21,0.0,0.04,0.56
Montessori Music,DS,2008,14356,0.01,0.02,0.0,0.0,0.03
Moon,DS,2009,13295,0.04,0.0,0.0,0.0,0.05
Moon,PS,1997,8095,0.0,0.0,0.17,0.01,0.18
Moon Patrol,2600,1982,1819,1.05,0.06,0.0,0.01,1.12
MorphX,X360,2010,13005,0.05,0.0,0.0,0.0,0.05
Mortal Kombat,GEN,1992,565,1.9500000000000002,0.63,0.0,0.09,2.67
Mortal Kombat,PC,1994,16002,0.01,0.0,0.0,0.0,0.01
Mortal Kombat,PS3,2011,509,1.98,0.55,0.0,0.32,2.85
Mortal Kombat,PSV,2012,2697,0.47000000000000003,0.18,0.0,0.12,0.76
Mortal Kombat,X360,2011,786,1.63,0.33,0.0,0.15,2.11
Mortal Kombat 3,GEN,1994,1460,1.03,0.27,0.0,0.04,1.34
Mortal Kombat 3,PS,1995,3680,0.29,0.2,0.02,0.04,0.55
Mortal Kombat 3,SNES,1994,1223,1.19,0.29,0.0,0.05,1.53
Mortal Kombat 4,N64,1998,2801,0.55,0.17,0.0,0.01,0.73
Mortal Kombat 4,PS,1998,1309,0.81,0.55,0.0,0.1,1.46
Mortal Kombat II,SNES,1993,889,1.48,0.39,0.0,0.06,1.9300000000000002
Mortal Kombat Kollection,PS2,2008,11356,0.04,0.03,0.0,0.01,0.08
Mortal Kombat Mythologies: Sub-Zero,N64,1997,4831,0.32,0.07,0.0,0.0,0.4
Mortal Kombat Mythologies: Sub-Zero,PS,1997,2984,0.38,0.26,0.0,0.04,0.68
Mortal Kombat Trilogy,N64,1996,2159,0.72,0.22,0.0,0.02,0.96
Mortal Kombat Trilogy,PS,1996,533,1.98,0.7000000000000001,0.0,0.11,2.79
Mortal Kombat X,PC,2015,13025,0.01,0.04,0.0,0.0,0.05
Mortal Kombat X,PS4,2015,554,1.47,0.76,0.0,0.47000000000000003,2.7
Mortal Kombat X,XOne,2015,1446,1.0,0.21,0.0,0.13,1.35
Mortal Kombat vs. DC Universe,PS3,2008,852,1.48,0.30000000000000004,0.0,0.22,2.0
Mortal Kombat vs. DC Universe,X360,2008,892,1.53,0.24,0.0,0.16,1.9300000000000002
Mortal Kombat: Armageddon,PS2,2006,1940,0.88,0.04,0.0,0.14,1.06
Mortal Kombat: Armageddon,Wii,2007,6684,0.21,0.02,0.0,0.02,0.25
Mortal Kombat: Deadly Alliance,GBA,2002,16566,0.01,0.0,0.0,0.0,0.01
Mortal Kombat: Deadly Alliance,GC,2002,4751,0.31,0.08,0.0,0.01,0.41000000000000003
Mortal Kombat: Deadly Alliance,PS2,2002,620,1.81,0.52,0.0,0.15,2.49
Mortal Kombat: Deadly Alliance,XB,2002,2169,0.77,0.15,0.0,0.04,0.96
Mortal Kombat: Deception,GC,2005,10172,0.09,0.02,0.0,0.0,0.11
Mortal Kombat: Deception,PS2,2004,916,0.92,0.72,0.0,0.24,1.88
Mortal Kombat: Deception,XB,2004,2715,0.61,0.12,0.0,0.03,0.76
Mortal Kombat: Shaolin Monks,PS2,2005,2953,0.58,0.02,0.0,0.09,0.6900000000000001
Mortal Kombat: Shaolin Monks,XB,2005,5736,0.23,0.07,0.0,0.01,0.31
Mortal Kombat: Special Forces,PS,2000,7453,0.12,0.08,0.0,0.01,0.21
Mortal Kombat: Tournament Edition,GBA,2003,16071,0.01,0.0,0.0,0.0,0.01
Mortal Kombat: Unchained,PSP,2006,2772,0.67,0.01,0.0,0.06,0.74
Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,13665,0.04,0.0,0.0,0.0,0.04
Moshi Monsters: Katsuma Unleashed,3DS,2013,12094,0.03,0.04,0.0,0.0,0.07
Moshi Monsters: Katsuma Unleashed,DS,2013,8991,0.0,0.13,0.0,0.02,0.15
Moshi Monsters: Moshling Zoo,DS,2011,1151,0.4,0.99,0.0,0.22,1.6
Moshi Monsters: Moshlings Theme Park,3DS,2012,6206,0.13,0.13,0.0,0.03,0.28
Moshi Monsters: Moshlings Theme Park,DS,2012,4327,0.03,0.37,0.0,0.05,0.45
Mother 1+2,GBA,2003,4298,0.0,0.0,0.45,0.01,0.46
Mother 3,GBA,2006,4849,0.0,0.0,0.39,0.01,0.4
Mother Goose no Himitsu no Yakata,PSP,2011,14415,0.0,0.0,0.03,0.0,0.03
Motion Explosion!,X360,2011,12258,0.05,0.01,0.0,0.0,0.06
MotionSports,X360,2010,2937,0.38,0.26,0.0,0.06,0.7000000000000001
MotionSports: Adrenaline,PS3,2011,8609,0.08,0.06,0.0,0.03,0.16
MotionSports: Adrenaline,X360,2011,6314,0.14,0.1,0.0,0.03,0.27
Moto Racer,PS,1997,2570,0.45,0.30000000000000004,0.0,0.05,0.8
Moto Racer 2,PS,1997,2950,0.39,0.26,0.0,0.05,0.6900000000000001
Moto Racer Advance,GBA,2002,16307,0.01,0.0,0.0,0.0,0.01
Moto Racer DS,DS,2008,14706,0.0,0.02,0.0,0.0,0.03
Moto Racer World Tour,PS,2000,5055,0.21,0.14,0.0,0.02,0.38
MotoGP,GBA,2002,12775,0.04,0.01,0.0,0.0,0.06
MotoGP,PS2,2000,6359,0.06,0.05,0.14,0.02,0.27
MotoGP,PSP,2006,14168,0.03,0.0,0.0,0.0,0.03
MotoGP,Wii,2009,7967,0.05,0.11,0.0,0.02,0.19
MotoGP,XB,2002,10874,0.07,0.02,0.0,0.0,0.09
MotoGP '06,X360,2006,9276,0.11,0.01,0.0,0.01,0.14
MotoGP '07,X360,2007,6682,0.23,0.0,0.0,0.02,0.25
MotoGP 07,PS2,2007,10744,0.05,0.04,0.0,0.01,0.1
MotoGP 08,PS2,2008,7169,0.01,0.0,0.0,0.21,0.22
MotoGP 08,PS3,2008,4950,0.07,0.24,0.0,0.08,0.39
MotoGP 08,X360,2008,5323,0.11,0.2,0.0,0.04,0.35000000000000003
MotoGP 09/10,PS3,2010,7179,0.05,0.13,0.0,0.04,0.22
MotoGP 09/10,X360,2010,8337,0.07,0.09,0.0,0.02,0.17
MotoGP 10/11,PS3,2011,8222,0.04,0.1,0.0,0.04,0.17
MotoGP 10/11,X360,2011,12418,0.0,0.05,0.0,0.01,0.06
MotoGP 14,PS3,2014,9748,0.04,0.06,0.0,0.02,0.12
MotoGP 14,PS4,2014,8011,0.04,0.11,0.0,0.04,0.18
MotoGP 14,PSV,2014,15585,0.0,0.01,0.0,0.0,0.02
MotoGP 14,X360,2014,11090,0.04,0.04,0.0,0.01,0.09
MotoGP 15,PS3,2015,11999,0.0,0.03,0.03,0.01,0.07
MotoGP 15,PS4,2015,8379,0.0,0.12,0.03,0.02,0.17
MotoGP 15,X360,2015,16474,0.0,0.01,0.0,0.0,0.01
MotoGP 15,XOne,2015,14413,0.0,0.03,0.0,0.0,0.03
